2025-09-18 13:21:29 | INFO | info:57 | 🧪 测试模式运行
2025-09-18 22:33:01 | INFO | calculation_details:98 | BTC计算: 价格$117,767.60, 振幅2.75%, 4hKDJ95.1, 1hKDJ79.9, 条件不满足
2025-09-18 22:33:01 | INFO | calculation_details:112 | DOGE计算: 价格$0.281910, 1hBOLL触及, 1hKDJ66.7, 15mKDJ55.9, 1mKDJ38.6
2025-09-18 22:33:18 | INFO | calculation_details:98 | BTC计算: 价格$117,763.15, 振幅2.74%, 4hKDJ95.1, 1hKDJ79.9, 条件不满足
2025-09-18 22:33:18 | INFO | calculation_details:112 | DOGE计算: 价格$0.281900, 1hBOLL触及, 1hKDJ65.6, 15mKDJ55.6, 1mKDJ37.3
2025-09-18 22:33:33 | INFO | calculation_details:98 | BTC计算: 价格$117,721.18, 振幅2.74%, 4hKDJ94.1, 1hKDJ76.4, 条件不满足
2025-09-18 22:33:33 | INFO | calculation_details:112 | DOGE计算: 价格$0.281760, 1hBOLL触及, 1hKDJ65.2, 15mKDJ55.5, 1mKDJ37.4
2025-09-18 22:33:48 | INFO | calculation_details:98 | BTC计算: 价格$117,715.10, 振幅2.74%, 4hKDJ93.9, 1hKDJ75.9, 条件不满足
2025-09-18 22:33:48 | INFO | calculation_details:112 | DOGE计算: 价格$0.281760, 1hBOLL触及, 1hKDJ65.2, 15mKDJ55.5, 1mKDJ37.3
2025-09-18 22:34:03 | INFO | calculation_details:98 | BTC计算: 价格$117,693.79, 振幅2.74%, 4hKDJ93.4, 1hKDJ74.2, 条件不满足
2025-09-18 22:34:03 | INFO | calculation_details:112 | DOGE计算: 价格$0.281690, 1hBOLL触及, 1hKDJ64.5, 15mKDJ55.4, 1mKDJ31.9
2025-09-18 22:34:21 | INFO | calculation_details:98 | BTC计算: 价格$117,679.97, 振幅2.74%, 4hKDJ93.0, 1hKDJ72.9, 条件不满足
2025-09-18 22:34:21 | INFO | calculation_details:112 | DOGE计算: 价格$0.281410, 1hBOLL触及, 1hKDJ61.9, 15mKDJ54.7, 1mKDJ31.2
2025-09-18 22:34:36 | INFO | calculation_details:98 | BTC计算: 价格$117,671.20, 振幅2.74%, 4hKDJ92.9, 1hKDJ72.4, 条件不满足
2025-09-18 22:34:36 | INFO | calculation_details:112 | DOGE计算: 价格$0.281430, 1hBOLL触及, 1hKDJ62.4, 15mKDJ54.8, 1mKDJ31.6
2025-09-18 22:34:53 | INFO | calculation_details:98 | BTC计算: 价格$117,680.04, 振幅2.75%, 4hKDJ92.9, 1hKDJ72.4, 条件不满足
2025-09-18 22:34:53 | INFO | calculation_details:112 | DOGE计算: 价格$0.281380, 1hBOLL触及, 1hKDJ61.6, 15mKDJ54.6, 1mKDJ30.7
2025-09-18 22:35:08 | INFO | calculation_details:98 | BTC计算: 价格$117,671.58, 振幅2.75%, 4hKDJ92.9, 1hKDJ72.4, 条件不满足
2025-09-18 22:35:08 | INFO | calculation_details:112 | DOGE计算: 价格$0.281400, 1hBOLL触及, 1hKDJ61.8, 15mKDJ54.6, 1mKDJ25.3
2025-09-18 22:35:22 | INFO | calculation_details:98 | BTC计算: 价格$117,644.88, 振幅2.75%, 4hKDJ92.2, 1hKDJ70.2, 条件不满足
2025-09-18 22:35:22 | INFO | calculation_details:112 | DOGE计算: 价格$0.281260, 1hBOLL触及, 1hKDJ60.4, 15mKDJ54.4, 1mKDJ25.3
2025-09-18 22:35:40 | INFO | calculation_details:98 | BTC计算: 价格$117,665.45, 振幅2.75%, 4hKDJ92.7, 1hKDJ71.9, 条件不满足
2025-09-18 22:35:40 | INFO | calculation_details:112 | DOGE计算: 价格$0.281500, 1hBOLL触及, 1hKDJ62.7, 15mKDJ54.9, 1mKDJ26.9
2025-09-18 22:35:59 | INFO | calculation_details:98 | BTC计算: 价格$117,656.18, 振幅2.75%, 4hKDJ92.5, 1hKDJ71.1, 条件不满足
2025-09-18 22:35:59 | INFO | calculation_details:112 | DOGE计算: 价格$0.281380, 1hBOLL触及, 1hKDJ61.4, 15mKDJ54.6, 1mKDJ26.4
2025-09-18 22:36:14 | INFO | calculation_details:98 | BTC计算: 价格$117,671.77, 振幅2.75%, 4hKDJ92.9, 1hKDJ72.4, 条件不满足
2025-09-18 22:36:14 | INFO | calculation_details:112 | DOGE计算: 价格$0.281470, 1hBOLL触及, 1hKDJ62.5, 15mKDJ54.9, 1mKDJ23.2
2025-09-18 22:36:33 | INFO | calculation_details:98 | BTC计算: 价格$117,671.77, 振幅2.75%, 4hKDJ92.9, 1hKDJ72.4, 条件不满足
2025-09-18 22:36:33 | INFO | calculation_details:112 | DOGE计算: 价格$0.281350, 1hBOLL触及, 1hKDJ62.8, 15mKDJ55.0, 1mKDJ24.4
2025-09-18 22:36:48 | INFO | calculation_details:98 | BTC计算: 价格$117,676.96, 振幅2.75%, 4hKDJ93.0, 1hKDJ72.8, 条件不满足
2025-09-18 22:36:48 | INFO | calculation_details:112 | DOGE计算: 价格$0.281410, 1hBOLL触及, 1hKDJ61.7, 15mKDJ54.7, 1mKDJ23.0
2025-09-18 22:37:05 | INFO | calculation_details:98 | BTC计算: 价格$117,663.90, 振幅2.75%, 4hKDJ92.9, 1hKDJ72.5, 条件不满足
2025-09-18 22:37:05 | INFO | calculation_details:112 | DOGE计算: 价格$0.281420, 1hBOLL触及, 1hKDJ62.0, 15mKDJ54.8, 1mKDJ21.2
2025-09-18 22:37:18 | INFO | calculation_details:98 | BTC计算: 价格$117,689.70, 振幅2.75%, 4hKDJ93.3, 1hKDJ73.9, 条件不满足
2025-09-18 22:37:18 | INFO | calculation_details:112 | DOGE计算: 价格$0.280980, 1hBOLL触及, 1hKDJ58.5, 15mKDJ53.9, 1mKDJ20.5
2025-09-18 22:37:32 | INFO | calculation_details:98 | BTC计算: 价格$117,669.67, 振幅2.75%, 4hKDJ92.6, 1hKDJ71.6, 条件不满足
2025-09-18 22:37:32 | INFO | calculation_details:112 | DOGE计算: 价格$0.280860, 1hBOLL触及, 1hKDJ56.6, 15mKDJ53.5, 1mKDJ19.3
2025-09-18 22:37:47 | INFO | calculation_details:98 | BTC计算: 价格$117,663.89, 振幅2.75%, 4hKDJ92.7, 1hKDJ71.8, 条件不满足
2025-09-18 22:37:47 | INFO | calculation_details:112 | DOGE计算: 价格$0.280810, 1hBOLL触及, 1hKDJ56.2, 15mKDJ53.4, 1mKDJ20.3
2025-09-18 22:38:01 | INFO | calculation_details:98 | BTC计算: 价格$117,683.99, 振幅2.75%, 4hKDJ93.1, 1hKDJ72.7, 条件不满足
2025-09-18 22:38:01 | INFO | calculation_details:112 | DOGE计算: 价格$0.280780, 1hBOLL触及, 1hKDJ55.8, 15mKDJ53.3, 1mKDJ16.6
2025-09-18 22:38:17 | INFO | calculation_details:98 | BTC计算: 价格$117,654.59, 振幅2.75%, 4hKDJ92.5, 1hKDJ70.8, 条件不满足
2025-09-18 22:38:17 | INFO | calculation_details:112 | DOGE计算: 价格$0.280330, 1hBOLL触及, 1hKDJ55.2, 15mKDJ52.3, 1mKDJ16.7
2025-09-18 22:38:35 | INFO | calculation_details:98 | BTC计算: 价格$117,614.60, 振幅2.75%, 4hKDJ91.5, 1hKDJ67.8, 条件不满足
2025-09-18 22:38:35 | INFO | calculation_details:112 | DOGE计算: 价格$0.280450, 1hBOLL触及, 1hKDJ55.3, 15mKDJ52.6, 1mKDJ17.9
2025-09-18 22:38:50 | INFO | calculation_details:98 | BTC计算: 价格$117,637.29, 振幅2.75%, 4hKDJ92.0, 1hKDJ69.6, 条件不满足
2025-09-18 22:38:50 | INFO | calculation_details:112 | DOGE计算: 价格$0.280530, 1hBOLL触及, 1hKDJ55.4, 15mKDJ52.7, 1mKDJ18.0
2025-09-18 22:39:08 | INFO | calculation_details:98 | BTC计算: 价格$117,618.92, 振幅2.75%, 4hKDJ91.6, 1hKDJ68.1, 条件不满足
2025-09-18 22:39:08 | INFO | calculation_details:112 | DOGE计算: 价格$0.280690, 1hBOLL触及, 1hKDJ55.7, 15mKDJ53.0, 1mKDJ17.5
2025-09-18 22:39:22 | INFO | calculation_details:98 | BTC计算: 价格$117,632.63, 振幅2.75%, 4hKDJ91.9, 1hKDJ69.2, 条件不满足
2025-09-18 22:39:22 | INFO | calculation_details:112 | DOGE计算: 价格$0.280820, 1hBOLL触及, 1hKDJ56.6, 15mKDJ53.5, 1mKDJ21.3
2025-09-18 22:39:40 | INFO | calculation_details:98 | BTC计算: 价格$117,637.28, 振幅2.75%, 4hKDJ92.0, 1hKDJ69.6, 条件不满足
2025-09-18 22:39:40 | INFO | calculation_details:112 | DOGE计算: 价格$0.280880, 1hBOLL触及, 1hKDJ56.8, 15mKDJ53.5, 1mKDJ22.3
2025-09-18 22:39:55 | INFO | calculation_details:98 | BTC计算: 价格$117,637.27, 振幅2.75%, 4hKDJ92.0, 1hKDJ69.6, 条件不满足
2025-09-18 22:39:55 | INFO | calculation_details:112 | DOGE计算: 价格$0.280820, 1hBOLL触及, 1hKDJ56.2, 15mKDJ53.3, 1mKDJ19.5
2025-09-18 22:40:05 | INFO | info:57 | 📊 BTC条件不满足
2025-09-18 22:40:05 | INFO | info:57 | 💰 DOGE价格: $0.281000 (+6.23%)
2025-09-18 22:40:11 | INFO | calculation_details:98 | BTC计算: 价格$117,675.11, 振幅2.75%, 4hKDJ93.1, 1hKDJ73.1, 条件不满足
2025-09-18 22:40:11 | INFO | calculation_details:112 | DOGE计算: 价格$0.281000, 1hBOLL触及, 1hKDJ58.0, 15mKDJ53.9, 1mKDJ36.6
2025-09-18 22:40:22 | INFO | info:57 | 📊 BTC条件不满足
2025-09-18 22:40:23 | INFO | info:57 | 💰 DOGE价格: $0.281160 (+6.25%)
2025-09-18 22:40:30 | INFO | calculation_details:98 | BTC计算: 价格$117,707.69, 振幅2.75%, 4hKDJ93.8, 1hKDJ75.3, 条件不满足
2025-09-18 22:40:30 | INFO | calculation_details:112 | DOGE计算: 价格$0.281080, 1hBOLL触及, 1hKDJ58.9, 15mKDJ54.1, 1mKDJ39.8
2025-09-18 22:40:46 | INFO | info:57 | 📊 BTC条件不满足
2025-09-18 22:40:47 | INFO | info:57 | 💰 DOGE价格: $0.281070 (+6.25%)
2025-09-18 22:40:55 | INFO | calculation_details:98 | BTC计算: 价格$117,672.74, 振幅2.75%, 4hKDJ92.9, 1hKDJ72.5, 条件不满足
2025-09-18 22:40:55 | INFO | calculation_details:112 | DOGE计算: 价格$0.281100, 1hBOLL触及, 1hKDJ58.9, 15mKDJ54.0, 1mKDJ38.7
2025-09-18 22:41:13 | INFO | calculation_details:98 | BTC计算: 价格$117,684.54, 振幅2.75%, 4hKDJ93.2, 1hKDJ72.5, 条件不满足
2025-09-18 22:41:13 | INFO | calculation_details:112 | DOGE计算: 价格$0.280950, 1hBOLL触及, 1hKDJ57.4, 15mKDJ53.6, 1mKDJ44.2
2025-09-18 22:41:28 | INFO | calculation_details:98 | BTC计算: 价格$117,671.31, 振幅2.75%, 4hKDJ92.9, 1hKDJ72.4, 条件不满足
2025-09-18 22:41:28 | INFO | calculation_details:112 | DOGE计算: 价格$0.280720, 1hBOLL触及, 1hKDJ55.7, 15mKDJ52.9, 1mKDJ32.9
2025-09-18 22:41:43 | INFO | calculation_details:98 | BTC计算: 价格$117,666.80, 振幅2.75%, 4hKDJ92.8, 1hKDJ72.0, 条件不满足
2025-09-18 22:41:43 | INFO | calculation_details:112 | DOGE计算: 价格$0.280860, 1hBOLL触及, 1hKDJ56.6, 15mKDJ53.4, 1mKDJ41.7
2025-09-18 22:41:59 | INFO | calculation_details:98 | BTC计算: 价格$117,677.13, 振幅2.75%, 4hKDJ93.0, 1hKDJ73.3, 条件不满足
2025-09-18 22:41:59 | INFO | calculation_details:112 | DOGE计算: 价格$0.280950, 1hBOLL触及, 1hKDJ57.5, 15mKDJ53.7, 1mKDJ47.1
2025-09-18 22:42:14 | INFO | calculation_details:98 | BTC计算: 价格$117,699.82, 振幅2.75%, 4hKDJ93.7, 1hKDJ75.3, 条件不满足
2025-09-18 22:42:14 | INFO | calculation_details:112 | DOGE计算: 价格$0.281090, 1hBOLL触及, 1hKDJ58.8, 15mKDJ54.0, 1mKDJ64.7
2025-09-18 22:42:31 | INFO | calculation_details:98 | BTC计算: 价格$117,734.78, 振幅2.75%, 4hKDJ94.4, 1hKDJ77.5, 条件不满足
2025-09-18 22:42:31 | INFO | calculation_details:112 | DOGE计算: 价格$0.281340, 1hBOLL触及, 1hKDJ61.3, 15mKDJ54.6, 1mKDJ77.0
2025-09-18 22:42:44 | INFO | calculation_details:98 | BTC计算: 价格$117,747.23, 振幅2.75%, 4hKDJ94.7, 1hKDJ78.6, 条件不满足
2025-09-18 22:42:44 | INFO | calculation_details:112 | DOGE计算: 价格$0.281440, 1hBOLL触及, 1hKDJ62.2, 15mKDJ54.8, 1mKDJ82.2
2025-09-18 22:43:00 | INFO | calculation_details:98 | BTC计算: 价格$117,747.23, 振幅2.75%, 4hKDJ94.7, 1hKDJ78.6, 条件不满足
2025-09-18 22:43:00 | INFO | calculation_details:112 | DOGE计算: 价格$0.281380, 1hBOLL触及, 1hKDJ61.6, 15mKDJ54.7, 1mKDJ80.6
2025-09-18 22:43:15 | INFO | calculation_details:98 | BTC计算: 价格$117,752.18, 振幅2.75%, 4hKDJ95.1, 1hKDJ79.7, 条件不满足
2025-09-18 22:43:15 | INFO | calculation_details:112 | DOGE计算: 价格$0.281290, 1hBOLL触及, 1hKDJ60.2, 15mKDJ54.3, 1mKDJ88.7
2025-09-18 22:43:33 | INFO | calculation_details:98 | BTC计算: 价格$117,775.20, 振幅2.75%, 4hKDJ95.4, 1hKDJ80.8, 条件不满足
2025-09-18 22:43:33 | INFO | calculation_details:112 | DOGE计算: 价格$0.281180, 1hBOLL触及, 1hKDJ59.7, 15mKDJ54.2, 1mKDJ87.1
2025-09-18 22:43:46 | INFO | calculation_details:98 | BTC计算: 价格$117,810.45, 振幅2.75%, 4hKDJ96.3, 1hKDJ83.7, 条件不满足
2025-09-18 22:43:46 | INFO | calculation_details:112 | DOGE计算: 价格$0.281200, 1hBOLL触及, 1hKDJ60.2, 15mKDJ54.3, 1mKDJ90.3
2025-09-18 22:44:02 | INFO | calculation_details:98 | BTC计算: 价格$117,781.43, 振幅2.75%, 4hKDJ95.6, 1hKDJ80.6, 条件不满足
2025-09-18 22:44:02 | INFO | calculation_details:112 | DOGE计算: 价格$0.281050, 1hBOLL触及, 1hKDJ58.4, 15mKDJ53.9, 1mKDJ76.7
2025-09-18 22:44:16 | INFO | calculation_details:98 | BTC计算: 价格$117,765.26, 振幅2.75%, 4hKDJ95.2, 1hKDJ80.0, 条件不满足
2025-09-18 22:44:16 | INFO | calculation_details:112 | DOGE计算: 价格$0.281040, 1hBOLL触及, 1hKDJ58.3, 15mKDJ53.9, 1mKDJ75.1
2025-09-18 22:44:34 | INFO | calculation_details:98 | BTC计算: 价格$117,736.14, 振幅2.75%, 4hKDJ94.5, 1hKDJ77.7, 条件不满足
2025-09-18 22:44:34 | INFO | calculation_details:112 | DOGE计算: 价格$0.280910, 1hBOLL触及, 1hKDJ57.1, 15mKDJ53.6, 1mKDJ69.2
2025-09-18 22:44:48 | INFO | calculation_details:98 | BTC计算: 价格$117,764.41, 振幅2.75%, 4hKDJ95.1, 1hKDJ80.0, 条件不满足
2025-09-18 22:44:48 | INFO | calculation_details:112 | DOGE计算: 价格$0.280900, 1hBOLL触及, 1hKDJ57.0, 15mKDJ53.7, 1mKDJ72.4
2025-09-18 22:45:04 | INFO | calculation_details:98 | BTC计算: 价格$117,764.42, 振幅2.75%, 4hKDJ95.1, 1hKDJ80.0, 条件不满足
2025-09-18 22:45:04 | INFO | calculation_details:112 | DOGE计算: 价格$0.280890, 1hBOLL触及, 1hKDJ56.2, 15mKDJ48.3, 1mKDJ60.5
2025-09-18 22:45:19 | INFO | calculation_details:98 | BTC计算: 价格$117,763.45, 振幅2.75%, 4hKDJ95.1, 1hKDJ79.9, 条件不满足
2025-09-18 22:45:19 | INFO | calculation_details:112 | DOGE计算: 价格$0.281050, 1hBOLL触及, 1hKDJ58.6, 15mKDJ48.9, 1mKDJ75.2
2025-09-18 22:45:37 | INFO | calculation_details:98 | BTC计算: 价格$117,750.65, 振幅2.75%, 4hKDJ94.8, 1hKDJ78.8, 条件不满足
2025-09-18 22:45:37 | INFO | calculation_details:112 | DOGE计算: 价格$0.280950, 1hBOLL触及, 1hKDJ57.5, 15mKDJ48.5, 1mKDJ65.8
2025-09-18 22:45:52 | INFO | calculation_details:98 | BTC计算: 价格$117,744.96, 振幅2.75%, 4hKDJ94.7, 1hKDJ78.4, 条件不满足
2025-09-18 22:45:52 | INFO | calculation_details:112 | DOGE计算: 价格$0.280840, 1hBOLL触及, 1hKDJ56.7, 15mKDJ48.5, 1mKDJ64.1
2025-09-18 22:46:08 | INFO | calculation_details:98 | BTC计算: 价格$117,731.69, 振幅2.75%, 4hKDJ94.3, 1hKDJ77.3, 条件不满足
2025-09-18 22:46:08 | INFO | calculation_details:112 | DOGE计算: 价格$0.281010, 1hBOLL触及, 1hKDJ57.5, 15mKDJ48.7, 1mKDJ66.8
2025-09-18 22:46:23 | INFO | calculation_details:98 | BTC计算: 价格$117,739.29, 振幅2.75%, 4hKDJ94.5, 1hKDJ77.9, 条件不满足
2025-09-18 22:46:23 | INFO | calculation_details:112 | DOGE计算: 价格$0.280870, 1hBOLL触及, 1hKDJ56.7, 15mKDJ48.4, 1mKDJ58.0
2025-09-18 22:46:39 | INFO | calculation_details:98 | BTC计算: 价格$117,734.97, 振幅2.75%, 4hKDJ94.4, 1hKDJ77.6, 条件不满足
2025-09-18 22:46:39 | INFO | calculation_details:112 | DOGE计算: 价格$0.280840, 1hBOLL触及, 1hKDJ56.2, 15mKDJ48.3, 1mKDJ55.1
2025-09-18 22:46:55 | INFO | calculation_details:98 | BTC计算: 价格$117,720.27, 振幅2.75%, 4hKDJ94.1, 1hKDJ76.4, 条件不满足
2025-09-18 22:46:55 | INFO | calculation_details:112 | DOGE计算: 价格$0.280890, 1hBOLL触及, 1hKDJ56.9, 15mKDJ48.5, 1mKDJ59.2
2025-09-18 22:47:12 | INFO | calculation_details:98 | BTC计算: 价格$117,727.15, 振幅2.75%, 4hKDJ94.2, 1hKDJ76.9, 条件不满足
2025-09-18 22:47:12 | INFO | calculation_details:112 | DOGE计算: 价格$0.280790, 1hBOLL触及, 1hKDJ56.3, 15mKDJ48.4, 1mKDJ46.7
2025-09-18 22:47:27 | INFO | calculation_details:98 | BTC计算: 价格$117,708.82, 振幅2.75%, 4hKDJ93.7, 1hKDJ75.0, 条件不满足
2025-09-18 22:47:27 | INFO | calculation_details:112 | DOGE计算: 价格$0.280800, 1hBOLL触及, 1hKDJ56.0, 15mKDJ48.5, 1mKDJ47.5
2025-09-18 22:47:41 | INFO | calculation_details:98 | BTC计算: 价格$117,717.93, 振幅2.75%, 4hKDJ93.9, 1hKDJ75.8, 条件不满足
2025-09-18 22:47:41 | INFO | calculation_details:112 | DOGE计算: 价格$0.280680, 1hBOLL触及, 1hKDJ55.7, 15mKDJ48.0, 1mKDJ45.1
2025-09-18 22:47:58 | INFO | calculation_details:98 | BTC计算: 价格$117,703.83, 振幅2.75%, 4hKDJ93.7, 1hKDJ75.0, 条件不满足
2025-09-18 22:47:58 | INFO | calculation_details:112 | DOGE计算: 价格$0.280710, 1hBOLL触及, 1hKDJ55.7, 15mKDJ48.1, 1mKDJ45.4
2025-09-18 22:48:13 | INFO | calculation_details:98 | BTC计算: 价格$117,707.60, 振幅2.75%, 4hKDJ93.8, 1hKDJ75.3, 条件不满足
2025-09-18 22:48:13 | INFO | calculation_details:112 | DOGE计算: 价格$0.280670, 1hBOLL触及, 1hKDJ55.7, 15mKDJ48.2, 1mKDJ41.8
2025-09-18 22:48:31 | INFO | calculation_details:98 | BTC计算: 价格$117,687.56, 振幅2.75%, 4hKDJ93.5, 1hKDJ74.4, 条件不满足
2025-09-18 22:48:31 | INFO | calculation_details:112 | DOGE计算: 价格$0.280710, 1hBOLL触及, 1hKDJ55.7, 15mKDJ48.0, 1mKDJ41.0
2025-09-18 22:48:47 | INFO | calculation_details:98 | BTC计算: 价格$117,704.67, 振幅2.75%, 4hKDJ93.7, 1hKDJ75.1, 条件不满足
2025-09-18 22:48:47 | INFO | calculation_details:112 | DOGE计算: 价格$0.280750, 1hBOLL触及, 1hKDJ55.8, 15mKDJ48.2, 1mKDJ42.0
2025-09-18 22:49:03 | INFO | calculation_details:98 | BTC计算: 价格$117,732.16, 振幅2.75%, 4hKDJ94.4, 1hKDJ77.3, 条件不满足
2025-09-18 22:49:03 | INFO | calculation_details:112 | DOGE计算: 价格$0.280840, 1hBOLL触及, 1hKDJ56.4, 15mKDJ48.4, 1mKDJ39.5
2025-09-18 22:49:17 | INFO | calculation_details:98 | BTC计算: 价格$117,732.15, 振幅2.75%, 4hKDJ94.4, 1hKDJ77.3, 条件不满足
2025-09-18 22:49:17 | INFO | calculation_details:112 | DOGE计算: 价格$0.280740, 1hBOLL触及, 1hKDJ55.8, 15mKDJ48.1, 1mKDJ37.8
2025-09-18 22:49:32 | INFO | calculation_details:98 | BTC计算: 价格$117,722.24, 振幅2.75%, 4hKDJ94.1, 1hKDJ76.5, 条件不满足
2025-09-18 22:49:32 | INFO | calculation_details:112 | DOGE计算: 价格$0.280610, 1hBOLL触及, 1hKDJ55.6, 15mKDJ47.9, 1mKDJ37.0
2025-09-18 22:49:49 | INFO | calculation_details:98 | BTC计算: 价格$117,721.24, 振幅2.75%, 4hKDJ94.1, 1hKDJ76.4, 条件不满足
2025-09-18 22:49:49 | INFO | calculation_details:112 | DOGE计算: 价格$0.280550, 1hBOLL触及, 1hKDJ55.5, 15mKDJ47.7, 1mKDJ36.5
2025-09-18 22:50:04 | INFO | calculation_details:98 | BTC计算: 价格$117,701.74, 振幅2.75%, 4hKDJ93.6, 1hKDJ74.9, 条件不满足
2025-09-18 22:50:04 | INFO | calculation_details:112 | DOGE计算: 价格$0.280510, 1hBOLL触及, 1hKDJ55.4, 15mKDJ47.6, 1mKDJ31.1
2025-09-18 22:50:14 | INFO | info:57 | 📊 BTC条件不满足
2025-09-18 22:50:15 | INFO | info:57 | 💰 DOGE价格: $0.280340 (+6.27%)
2025-09-18 22:50:21 | INFO | calculation_details:98 | BTC计算: 价格$117,668.44, 振幅2.75%, 4hKDJ92.8, 1hKDJ72.1, 条件不满足
2025-09-18 22:50:21 | INFO | calculation_details:112 | DOGE计算: 价格$0.280290, 1hBOLL触及, 1hKDJ55.1, 15mKDJ47.1, 1mKDJ31.1
2025-09-18 22:50:33 | INFO | info:57 | 📊 BTC条件不满足
2025-09-18 22:50:34 | INFO | info:57 | 💰 DOGE价格: $0.280340 (+6.26%)
2025-09-18 22:50:40 | INFO | calculation_details:98 | BTC计算: 价格$117,639.55, 振幅2.75%, 4hKDJ92.3, 1hKDJ70.6, 条件不满足
2025-09-18 22:50:40 | INFO | calculation_details:112 | DOGE计算: 价格$0.280510, 1hBOLL触及, 1hKDJ55.4, 15mKDJ47.6, 1mKDJ33.5
2025-09-18 22:50:49 | INFO | info:57 | 📊 BTC条件不满足
2025-09-18 22:50:50 | INFO | info:57 | 💰 DOGE价格: $0.280470 (+6.29%)
2025-09-18 22:50:58 | INFO | calculation_details:98 | BTC计算: 价格$117,672.43, 振幅2.75%, 4hKDJ92.9, 1hKDJ72.5, 条件不满足
2025-09-18 22:50:58 | INFO | calculation_details:112 | DOGE计算: 价格$0.280500, 1hBOLL触及, 1hKDJ55.4, 15mKDJ47.6, 1mKDJ33.4
2025-09-18 22:51:14 | INFO | calculation_details:98 | BTC计算: 价格$117,713.07, 振幅2.75%, 4hKDJ93.9, 1hKDJ75.8, 条件不满足
2025-09-18 22:51:14 | INFO | calculation_details:112 | DOGE计算: 价格$0.280930, 1hBOLL触及, 1hKDJ57.1, 15mKDJ48.5, 1mKDJ36.7
2025-09-18 22:51:32 | INFO | calculation_details:98 | BTC计算: 价格$117,713.06, 振幅2.75%, 4hKDJ94.0, 1hKDJ76.3, 条件不满足
2025-09-18 22:51:32 | INFO | calculation_details:112 | DOGE计算: 价格$0.281220, 1hBOLL触及, 1hKDJ59.7, 15mKDJ49.2, 1mKDJ55.1
2025-09-18 22:51:45 | INFO | calculation_details:98 | BTC计算: 价格$117,739.91, 振幅2.75%, 4hKDJ94.5, 1hKDJ78.0, 条件不满足
2025-09-18 22:51:45 | INFO | calculation_details:112 | DOGE计算: 价格$0.281240, 1hBOLL触及, 1hKDJ60.3, 15mKDJ49.3, 1mKDJ59.7
2025-09-18 22:52:00 | INFO | calculation_details:98 | BTC计算: 价格$117,729.61, 振幅2.75%, 4hKDJ94.3, 1hKDJ76.6, 条件不满足
2025-09-18 22:52:00 | INFO | calculation_details:112 | DOGE计算: 价格$0.280830, 1hBOLL触及, 1hKDJ56.3, 15mKDJ48.4, 1mKDJ52.6
2025-09-18 22:52:16 | INFO | calculation_details:98 | BTC计算: 价格$117,705.10, 振幅2.75%, 4hKDJ93.7, 1hKDJ75.1, 条件不满足
2025-09-18 22:52:16 | INFO | calculation_details:112 | DOGE计算: 价格$0.280930, 1hBOLL触及, 1hKDJ57.3, 15mKDJ48.5, 1mKDJ56.6
2025-09-18 22:52:31 | INFO | calculation_details:98 | BTC计算: 价格$117,702.79, 振幅2.75%, 4hKDJ93.6, 1hKDJ74.9, 条件不满足
2025-09-18 22:52:31 | INFO | calculation_details:112 | DOGE计算: 价格$0.280960, 1hBOLL触及, 1hKDJ57.4, 15mKDJ48.6, 1mKDJ60.5
2025-09-18 22:52:45 | INFO | calculation_details:98 | BTC计算: 价格$117,688.34, 振幅2.75%, 4hKDJ93.3, 1hKDJ73.8, 条件不满足
2025-09-18 22:52:45 | INFO | calculation_details:112 | DOGE计算: 价格$0.280950, 1hBOLL触及, 1hKDJ57.3, 15mKDJ48.6, 1mKDJ59.7
2025-09-18 22:52:59 | INFO | calculation_details:98 | BTC计算: 价格$117,679.63, 振幅2.75%, 4hKDJ93.1, 1hKDJ73.1, 条件不满足
2025-09-18 22:52:59 | INFO | calculation_details:112 | DOGE计算: 价格$0.280910, 1hBOLL触及, 1hKDJ57.1, 15mKDJ48.5, 1mKDJ58.2
2025-09-18 22:53:14 | INFO | calculation_details:98 | BTC计算: 价格$117,679.63, 振幅2.75%, 4hKDJ93.1, 1hKDJ73.1, 条件不满足
2025-09-18 22:53:14 | INFO | calculation_details:112 | DOGE计算: 价格$0.280760, 1hBOLL触及, 1hKDJ55.7, 15mKDJ48.1, 1mKDJ50.2
2025-09-18 22:53:30 | INFO | calculation_details:98 | BTC计算: 价格$117,663.74, 振幅2.75%, 4hKDJ92.7, 1hKDJ71.8, 条件不满足
2025-09-18 22:53:30 | INFO | calculation_details:112 | DOGE计算: 价格$0.280700, 1hBOLL触及, 1hKDJ55.7, 15mKDJ48.1, 1mKDJ51.0
2025-09-18 22:53:44 | INFO | calculation_details:98 | BTC计算: 价格$117,686.86, 振幅2.75%, 4hKDJ93.2, 1hKDJ73.6, 条件不满足
2025-09-18 22:53:44 | INFO | calculation_details:112 | DOGE计算: 价格$0.280920, 1hBOLL触及, 1hKDJ57.2, 15mKDJ48.6, 1mKDJ70.1
2025-09-18 22:53:58 | INFO | calculation_details:98 | BTC计算: 价格$117,700.00, 振幅2.75%, 4hKDJ93.6, 1hKDJ74.7, 条件不满足
2025-09-18 22:53:58 | INFO | calculation_details:112 | DOGE计算: 价格$0.281100, 1hBOLL触及, 1hKDJ58.4, 15mKDJ48.9, 1mKDJ78.8
2025-09-18 22:54:14 | INFO | calculation_details:98 | BTC计算: 价格$117,716.84, 振幅2.75%, 4hKDJ94.0, 1hKDJ76.1, 条件不满足
